#miRNA	read_count	precursor	total	cc1	cc2	cc3	mm1	mm2	mm3	cc1(norm)	cc2(norm)	cc3(norm)	mm1(norm)	mm2(norm)	mm3(norm)
hsa-miR-499b-3p	11.00	hsa-mir-499b	11.00	0	0	11.00	0	0	0	0	0	1.82	0	0	0
hsa-miR-499b-5p	3.00	hsa-mir-499b	3.00	0	0	0	0	0	3.00	0	0	0	0	0	0.58
hsa-miR-5000-3p	0.00	hsa-mir-5000	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5000-5p	0.00	hsa-mir-5000	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5001-5p	0.00	hsa-mir-5001	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5001-3p	57.00	hsa-mir-5001	57.00	0	48.00	0	0	4.00	5.00	0	8.46	0	0	0.93	0.97
hsa-miR-5002-5p	0.00	hsa-mir-5002	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5002-3p	0.00	hsa-mir-5002	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5003-3p	0.00	hsa-mir-5003	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5003-5p	0.00	hsa-mir-5003	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5004-3p	25.00	hsa-mir-5004	25.00	0	25.00	0	0	0	0	0	4.41	0	0	0	0
hsa-miR-5004-5p	0.00	hsa-mir-5004	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5006-5p	0.00	hsa-mir-5006	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5006-3p	9.00	hsa-mir-5006	9.00	0	0	0	9.00	0	0	0	0	0	1.50	0	0
hsa-miR-5007-3p	0.00	hsa-mir-5007	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5007-5p	0.00	hsa-mir-5007	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5008-5p	0.00	hsa-mir-5008	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5008-3p	0.00	hsa-mir-5008	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5009-3p	0.00	hsa-mir-5009	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5009-5p	0.00	hsa-mir-5009	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500a-3p	1893.00	hsa-mir-500a	1893.00	197.00	300.00	224.00	448.00	437.00	287.00	75.69	52.90	37.03	74.86	101.56	55.53
hsa-miR-500b-5p	250.00	hsa-mir-500a	250.00	20.00	20.00	77.00	108.00	0	25.00	7.68	3.53	12.73	18.05	0	4.84
hsa-miR-500a-5p	597.00	hsa-mir-500a	597.00	36.00	54.00	178.00	159.00	122.00	48.00	13.83	9.52	29.43	26.57	28.35	9.29
hsa-miR-500b-5p	250.00	hsa-mir-500b	250.00	20.00	20.00	77.00	108.00	0	25.00	7.68	3.53	12.73	18.05	0	4.84
hsa-miR-500a-5p	597.00	hsa-mir-500b	597.00	36.00	54.00	178.00	159.00	122.00	48.00	13.83	9.52	29.43	26.57	28.35	9.29
hsa-miR-500b-3p	16.00	hsa-mir-500b	16.00	0	0	0	0	5.00	11.00	0	0	0	0	1.16	2.13
hsa-miR-501-3p	1194.00	hsa-mir-501	1194.00	41.00	403.00	166.00	118.00	263.00	203.00	15.75	71.06	27.44	19.72	61.12	39.28
hsa-miR-501-5p	545.00	hsa-mir-501	545.00	29.00	151.00	85.00	35.00	167.00	78.00	11.14	26.63	14.05	5.85	38.81	15.09
hsa-miR-5010-5p	39.00	hsa-mir-5010	39.00	0	0	6.00	3.00	19.00	11.00	0	0	0.99	0.50	4.42	2.13
hsa-miR-5010-3p	200.00	hsa-mir-5010	200.00	0	70.00	35.00	86.00	8.00	1.00	0	12.34	5.79	14.37	1.86	0.19
hsa-miR-5011-3p	0.00	hsa-mir-5011	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5011-5p	0.00	hsa-mir-5011	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-502-3p	1315.00	hsa-mir-502	1315.00	102.00	221.00	163.00	280.00	228.00	321.00	39.19	38.97	26.95	46.79	52.99	62.11
hsa-miR-502-5p	96.00	hsa-mir-502	96.00	11.00	11.00	15.00	25.00	0	34.00	4.23	1.94	2.48	4.18	0	6.58
hsa-miR-503-3p	178.00	hsa-mir-503	178.00	12.00	47.00	10.00	13.00	70.00	26.00	4.61	8.29	1.65	2.17	16.27	5.03
hsa-miR-503-5p	18237.00	hsa-mir-503	18237.00	2052.00	2259.00	6345.00	2858.00	1176.00	3547.00	788.40	398.32	1048.96	477.55	273.30	686.34
hsa-miR-504-3p	0.00	hsa-mir-504	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-504-5p	39.00	hsa-mir-504	39.00	33.00	0	0	0	0	6.00	12.68	0	0	0	0	1.16
hsa-miR-5047	0.00	hsa-mir-5047	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-505-3p	9013.00	hsa-mir-505	9013.00	1011.00	2069.00	2169.00	1586.00	1019.00	1159.00	388.44	364.82	358.58	265.01	236.81	224.27
hsa-miR-505-5p	277.00	hsa-mir-505	277.00	1.00	139.00	31.00	19.00	41.00	46.00	0.38	24.51	5.12	3.17	9.53	8.90
hsa-miR-506-3p	3575.00	hsa-mir-506	3575.00	947.00	618.00	961.00	461.00	118.00	470.00	363.85	108.97	158.87	77.03	27.42	90.94
hsa-miR-506-5p	179.00	hsa-mir-506	179.00	9.00	59.00	52.00	39.00	0	20.00	3.46	10.40	8.60	6.52	0	3.87
hsa-miR-507	59.00	hsa-mir-507	59.00	10.00	0	11.00	24.00	6.00	8.00	3.84	0	1.82	4.01	1.39	1.55
hsa-miR-508-5p	2573.00	hsa-mir-508	2573.00	677.00	350.00	911.00	240.00	112.00	283.00	260.11	61.71	150.61	40.10	26.03	54.76
hsa-miR-508-3p	13233.00	hsa-mir-508	13233.00	2963.00	3373.00	2827.00	1677.00	857.00	1536.00	1138.41	594.74	467.36	280.21	199.16	297.22
hsa-miR-5087	0.00	hsa-mir-5087	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5088-5p	0.00	hsa-mir-5088	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5088-3p	0.00	hsa-mir-5088	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5089-5p	0.00	hsa-mir-5089	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5089-3p	0.00	hsa-mir-5089	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-509-5p	3000.00	hsa-mir-509-1	3000.00	478.00	1134.00	644.00	271.00	90.00	383.00	183.65	199.95	106.47	45.28	20.92	74.11
hsa-miR-509-3p	14263.00	hsa-mir-509-1	14263.00	3341.00	3011.00	4980.00	1206.00	447.00	1278.00	1283.64	530.91	823.29	201.51	103.88	247.29
hsa-miR-509-5p	3000.00	hsa-mir-509-2	3000.00	478.00	1134.00	644.00	271.00	90.00	383.00	183.65	199.95	106.47	45.28	20.92	74.11
hsa-miR-509-3p	14263.00	hsa-mir-509-2	14263.00	3341.00	3011.00	4980.00	1206.00	447.00	1278.00	1283.64	530.91	823.29	201.51	103.88	247.29
hsa-miR-509-3-5p	4715.00	hsa-mir-509-3	4715.00	1524.00	750.00	886.00	923.00	153.00	479.00	585.54	132.24	146.47	154.23	35.56	92.69
hsa-miR-509-3p	14263.00	hsa-mir-509-3	14263.00	3341.00	3011.00	4980.00	1206.00	447.00	1278.00	1283.64	530.91	823.29	201.51	103.88	247.29
hsa-miR-5090	4.00	hsa-mir-5090	4.00	0	0	0	0	0	4.00	0	0	0	0	0	0.77
hsa-miR-5091	0.00	hsa-mir-5091	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5092	0.00	hsa-mir-5092	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5093	0.00	hsa-mir-5093	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5094	14.00	hsa-mir-5094	14.00	0	0	0	0	0	14.00	0	0	0	0	0	2.71
hsa-miR-510-5p	704.00	hsa-mir-510	704.00	68.00	328.00	139.00	79.00	8.00	82.00	26.13	57.83	22.98	13.20	1.86	15.87
hsa-miR-510-3p	52.00	hsa-mir-510	52.00	0	0	0	12.00	40.00	0	0	0	0	2.01	9.30	0
hsa-miR-5100	991.00	hsa-mir-5100	991.00	201.00	261.00	161.00	161.00	118.00	89.00	77.23	46.02	26.62	26.90	27.42	17.22
hsa-miR-511-3p	0.00	hsa-mir-511	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-511-5p	81.00	hsa-mir-511	81.00	0	37.00	0	0	27.00	17.00	0	6.52	0	0	6.27	3.29
hsa-miR-512-3p	0.00	hsa-mir-512-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-5p	0.00	hsa-mir-512-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-3p	0.00	hsa-mir-512-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-5p	0.00	hsa-mir-512-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-3p	46.00	hsa-mir-513a-1	46.00	0	7.00	8.00	18.00	13.00	0	0	1.23	1.32	3.01	3.02	0
hsa-miR-513a-5p	8353.00	hsa-mir-513a-1	8353.00	1426.00	1932.00	3284.00	669.00	303.00	739.00	547.88	340.66	542.91	111.78	70.42	143.00
hsa-miR-513a-3p	46.00	hsa-mir-513a-2	46.00	0	7.00	8.00	18.00	13.00	0	0	1.23	1.32	3.01	3.02	0
hsa-miR-513a-5p	8353.00	hsa-mir-513a-2	8353.00	1426.00	1932.00	3284.00	669.00	303.00	739.00	547.88	340.66	542.91	111.78	70.42	143.00
hsa-miR-513b-3p	13.00	hsa-mir-513b	13.00	0	0	0	0	0	13.00	0	0	0	0	0	2.52
hsa-miR-513b-5p	3874.00	hsa-mir-513b	3874.00	737.00	922.00	1201.00	386.00	192.00	436.00	283.16	162.57	198.55	64.50	44.62	84.37
hsa-miR-513c-5p	3934.00	hsa-mir-513c	3934.00	786.00	939.00	1094.00	418.00	193.00	504.00	301.99	165.57	180.86	69.84	44.85	97.52
hsa-miR-513c-3p	67.00	hsa-mir-513c	67.00	0	7.00	22.00	18.00	13.00	7.00	0	1.23	3.64	3.01	3.02	1.35
hsa-miR-514a-5p	1504.00	hsa-mir-514a-1	1504.00	300.00	301.00	446.00	143.00	40.00	274.00	115.26	53.07	73.73	23.89	9.30	53.02
hsa-miR-514a-3p	5044.00	hsa-mir-514a-1	5044.00	854.00	839.00	1468.00	786.00	159.00	938.00	328.12	147.94	242.69	131.33	36.95	181.50
hsa-miR-514a-5p	1504.00	hsa-mir-514a-2	1504.00	300.00	301.00	446.00	143.00	40.00	274.00	115.26	53.07	73.73	23.89	9.30	53.02
hsa-miR-514a-3p	5044.00	hsa-mir-514a-2	5044.00	854.00	839.00	1468.00	786.00	159.00	938.00	328.12	147.94	242.69	131.33	36.95	181.50
hsa-miR-514a-5p	1504.00	hsa-mir-514a-3	1504.00	300.00	301.00	446.00	143.00	40.00	274.00	115.26	53.07	73.73	23.89	9.30	53.02
hsa-miR-514a-3p	5044.00	hsa-mir-514a-3	5044.00	854.00	839.00	1468.00	786.00	159.00	938.00	328.12	147.94	242.69	131.33	36.95	181.50
hsa-miR-514b-5p	1078.00	hsa-mir-514b	1078.00	330.00	331.00	243.00	77.00	24.00	73.00	126.79	58.36	40.17	12.87	5.58	14.13
hsa-miR-514b-3p	41.00	hsa-mir-514b	41.00	0	6.00	27.00	1.00	0	7.00	0	1.06	4.46	0.17	0	1.35
hsa-miR-515-5p	0.00	hsa-mir-515-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-3p	0.00	hsa-mir-515-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-5p	0.00	hsa-mir-515-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-3p	0.00	hsa-mir-515-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-5p	0.00	hsa-mir-516a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-3p	0.00	hsa-mir-516a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-3p	0.00	hsa-mir-516a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-5p	0.00	hsa-mir-516a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-3p	0.00	hsa-mir-516a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-3p	0.00	hsa-mir-516a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-3p	0.00	hsa-mir-516b-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-3p	0.00	hsa-mir-516b-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-5p	0.00	hsa-mir-516b-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-3p	0.00	hsa-mir-516b-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-3p	0.00	hsa-mir-516b-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-5p	0.00	hsa-mir-516b-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517a-3p	0.00	hsa-mir-517a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517b-3p	0.00	hsa-mir-517a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517-5p	0.00	hsa-mir-517a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517a-3p	0.00	hsa-mir-517b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517b-3p	0.00	hsa-mir-517b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517-5p	0.00	hsa-mir-517b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517-5p	0.00	hsa-mir-517c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517c-3p	0.00	hsa-mir-517c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5186	0.00	hsa-mir-5186	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5187-5p	7.00	hsa-mir-5187	7.00	7.00	0	0	0	0	0	2.69	0	0	0	0	0
hsa-miR-5187-3p	0.00	hsa-mir-5187	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5188	0.00	hsa-mir-5188	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5189-3p	22.00	hsa-mir-5189	22.00	0	0	22.00	0	0	0	0	0	3.64	0	0	0
hsa-miR-5189-5p	0.00	hsa-mir-5189	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-5p	0.00	hsa-mir-518a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-527	0.00	hsa-mir-518a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-3p	0.00	hsa-mir-518a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-5p	0.00	hsa-mir-518a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-527	0.00	hsa-mir-518a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-3p	0.00	hsa-mir-518a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518b	0.00	hsa-mir-518b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518c-5p	0.00	hsa-mir-518c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518c-3p	0.00	hsa-mir-518c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526a-5p	19.00	hsa-mir-518d	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-520c-5p	19.00	hsa-mir-518d	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-518d-3p	0.00	hsa-mir-518d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518d-5p	19.00	hsa-mir-518d	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-522-5p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-3p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.00	hsa-mir-518e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-3p	0.00	hsa-mir-518f	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-5p	0.00	hsa-mir-518f	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5190	0.00	hsa-mir-5190	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5191	0.00	hsa-mir-5191	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5192	0.00	hsa-mir-5192	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5193	8.00	hsa-mir-5193	8.00	0	0	0	0	8.00	0	0	0	0	0	1.86	0
hsa-miR-5194	0.00	hsa-mir-5194	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-5p	0.00	hsa-mir-5195	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-3p	0.00	hsa-mir-5195	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5196-3p	4.00	hsa-mir-5196	4.00	0	0	0	0	0	4.00	0	0	0	0	0	0.77
hsa-miR-5196-5p	0.00	hsa-mir-5196	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-5p	0.00	hsa-mir-5197	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-3p	0.00	hsa-mir-5197	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-3p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.00	hsa-mir-519a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-3p	0.00	hsa-mir-519a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-2-5p	0.00	hsa-mir-519a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b-5p	0.00	hsa-mir-519a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-3p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.00	hsa-mir-519b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-3p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.00	hsa-mir-519c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519d-3p	0.00	hsa-mir-519d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519d-5p	0.00	hsa-mir-519d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519e-5p	0.00	hsa-mir-519e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519e-3p	0.00	hsa-mir-519e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520a-3p	0.00	hsa-mir-520a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520a-5p	0.00	hsa-mir-520a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-2-5p	0.00	hsa-mir-520b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b-5p	0.00	hsa-mir-520b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b-3p	0.00	hsa-mir-520b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526a-5p	19.00	hsa-mir-520c	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-520c-5p	19.00	hsa-mir-520c	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-520f-3p	0.00	hsa-mir-520c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518d-5p	19.00	hsa-mir-520c	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-520b-3p	0.00	hsa-mir-520c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520c-3p	0.00	hsa-mir-520c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520d-5p	0.00	hsa-mir-520d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520d-3p	0.00	hsa-mir-520d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520e-3p	0.00	hsa-mir-520e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520e-5p	0.00	hsa-mir-520e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-5p	0.00	hsa-mir-520f	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-3p	0.00	hsa-mir-520f	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520h	0.00	hsa-mir-520g	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-5p	0.00	hsa-mir-520g	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-3p	0.00	hsa-mir-520g	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520h	0.00	hsa-mir-520h	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-5p	0.00	hsa-mir-520h	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-521	0.00	hsa-mir-521-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-521	0.00	hsa-mir-521-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0.00	hsa-mir-522	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0.00	hsa-mir-522	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0.00	hsa-mir-522	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-3p	5.00	hsa-mir-522	5.00	0	0	0	0	0	5.00	0	0	0	0	0	0.97
hsa-miR-523-5p	0.00	hsa-mir-522	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0.00	hsa-mir-522	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.00	hsa-mir-522	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-3p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.00	hsa-mir-523	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-524-3p	0.00	hsa-mir-524	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-524-5p	0.00	hsa-mir-524	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-525-5p	0.00	hsa-mir-525	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-525-3p	0.00	hsa-mir-525	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526a-5p	19.00	hsa-mir-526a-1	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-520c-5p	19.00	hsa-mir-526a-1	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-518d-5p	19.00	hsa-mir-526a-1	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-526a-3p	0.00	hsa-mir-526a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526a-5p	19.00	hsa-mir-526a-2	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-520c-5p	19.00	hsa-mir-526a-2	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-518d-5p	19.00	hsa-mir-526a-2	19.00	19.00	0	0	0	0	0	7.30	0	0	0	0	0
hsa-miR-526b-5p	0.00	hsa-mir-526b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526b-3p	0.00	hsa-mir-526b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-5p	0.00	hsa-mir-527	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-527	0.00	hsa-mir-527	0.00	0	0	0	0	0	0	0	0	0	0	0	0
